station_id,station_name,lat,lon
9414764,"Oakland Inner Harbor, CA",37.795,-122.282
9414777,"OAKLAND MIDDLE HARBOR, PIER 40, CA",37.805,-122.338
9414779,"OAKLAND,MATSON WHARF,S.F.BAY, CA",37.81,-122.327
9410179,"Ocean Beach, Point Loma, CA",32.748,-117.255
9410396,"OCEANSIDE HARBOR, CA",33.21,-117.395
9411406,"Oil Platform Harvest, CA",34.469,-120.682
9410025,"ONEONTA SLOUGH,TIJUANA EST., CA",32.572,-117.12
9414868,"ORWOOD,OLD RIVER, CA",37.938,-121.56
9414392,"OYSTER POINT MARINA, SAN FRANCISCO BAY, CA",37.665,-122.377
9414525,"PALO ALTO YACHT HARBOR, S. F. BAY, CA",37.458,-122.105
9414537,"PALO ALTO, CHANNEL MARKER 8, S. F. BAY, CA",37.457,-122.11
9414746,"PARK STREET BRIDGE, CA",37.772,-122.235
9415252,"PETALUMA RIVER ENTRANCE, CA",38.115,-122.506
9415584,"Petaluma River, Upper Drawbridge, CA",38.228,-122.613
9414317,"PIER 22 1/2, SAN FRANCISCO, CA",37.79,-122.387
9415266,"PIERCE HARBOR,GOODYEAR SLOUGH, CA",38.127,-122.1
9414131,"Pillar Point Harbor, CA",37.503,-122.482
9415056,"Pinole Point, San Pablo Bay, CA",38.015,-122.363
9415096,"PITTSBURG, NEW YORK SLOUGH, SUISUN BAY, CA",38.037,-121.88
9414837,"POINT CHAUNCEY, RICHARDSON BAY, CA",37.892,-122.443
9414881,"POINT ORIENT, CA",37.958,-122.425
9415020,"Point Reyes, CA",37.994,-122.974
9415009,"POINT SAN PEDRO, SAN FRANCISCO BAY, CA",37.993,-122.447
9414873,"POINT SAN QUENTIN, SAN FRANCISCO BAY, CA",37.945,-122.475
9415144,"Port Chicago, CA",38.056,-122.04
9412110,"Port San Luis, CA",35.169,-120.754
9415198,"POTATO PT,VENICE IS,SN JQN R, CA",38.08,-121.568
9410971,"PRISONERS HARBOR, SANTA CRUZ IS., CA",34.02,-119.683
9415149,"PRISONERS POINT, SAN JOAQUIN RIVER, CA",38.062,-121.555
9419945,"Pyramid Point, CA",41.945,-124.201
9418739,"RED BLUFF, HUMBOLDT BAY, CA",40.74,-124.212
9414523,"Redwood City, CA",37.507,-122.21
9414501,"REDWOOD CREEK,C.M. NO. 8,S.F.BAY, CA",37.533,-122.193
9419551,"Requa Dock, CA",41.545,-124.07
9415320,"REYNOLDS, TOMALES BAY, CA",38.147,-122.883
9414849,"RICHMOND INNER HARBOR, SAN FRANCISCO BAY, CA",37.91,-122.358
9414863,"Richmond, CA",37.923,-122.41
9411270,"RINCON ISLAND, PACIFIC OCEAN, CA",34.348,-119.443
9415316,"Rio Vista, CA",38.145,-121.692
9415479,"RYER ISLAND, CACHE SLOUGH, CA",38.227,-121.673
9416174,"SACRAMENTO, SACRAMENTO RIVER, CA",38.58,-121.507
9418817,"Samoa, Humboldt Bay, CA",40.827,-124.18
9410170,"San Diego, San Diego Bay, CA",32.714,-117.174
9410302,"SAN ELIJO LAGOON, CA",33.013,-117.277
9414290,"San Francisco, CA",37.806,-122.466
9414688,"San Leandro Marina, CA",37.695,-122.192
9414637,"SAN MATEO BRIDGE,EAST END, CA",37.608,-122.182
9414458,"San Mateo Bridge, CA",37.58,-122.253
9415187,"SAN PABLO BAY, CA",38.08,-122.462
9412553,"SAN SIMEON, CA",35.642,-121.188
9415477,"SAND POINT, TOMALES BAY, CA",38.232,-122.968
9411340,"Santa Barbara, CA",34.403,-119.693
9410840,"Santa Monica, CA",34.008,-118.5
9414819,"SAUSALITO, COE DOCK, S.F. BAY, CA",37.865,-122.493
9414806,"SAUSALITO, SAN FRANCISCO BAY, CA",37.847,-122.477
9418024,"SHELTER COVE, CA",40.025,-124.058
9415438,"SKAGGS ISLAND, HUDEMAN SLOUGH, CA",38.205,-122.373
9415565,"SNODGRASS SLOUGH, CA",38.277,-121.495
9415338,"Sonoma Creek Entrance, CA",38.157,-122.407
9415447,"SONOMA CREEK, WINGO, CA",38.21,-122.427
9414609,"SOUTH BAY WRECK,S.F.BAY, CA",37.552,-122.162
9410135,"South San Diego Bay, CA",32.629,-117.108
9415414,"STEAMBOAT SLOUGH, CA",38.183,-121.655
9414883,"STOCKTON,SAN JOAQUIN RIVER, CA",37.958,-121.29
9415498,"SUISUN CITY, SUISUN SLOUGH, CA",38.237,-122.03
9415265,"SUISUN SLOUGH ENTRANCE, CA",38.128,-122.073
9415257,"TERMINOUS,MOKELUMNE RIVER, CA",38.11,-121.498
9415236,"THREE MILE SLOUGH,SACRAMENTO R., CA",38.107,-121.7
9415193,"THREE MILE SLOUGH,SAN JOAQUIN R., CA",38.087,-121.685
9413643,"Tidal Creek, Elkhorn Slough,",36.83,-121.745
9419059,"TRINIDAD HARBOR, CA",41.057,-124.147
9414585,"UPPER COYOTE CREEK, TRIBUTARY 3, CA",37.462,-121.953
9418983,"UPPER MAD RIVER SLOUGH, CA",40.898,-124.135
9415151,"VENICE ISLAND, VENICE CUT, CA",38.057,-121.53
9415489,"WALNUT GROVE,SACRAMENTO RIVER, CA",38.24,-121.522
9415105,"WARDS ISLAND, SAN JOAQUIN RIVER, CA",38.05,-121.497
9410032,"WILSON COVE, SAN CLEMENTE IS., CA",33.005,-118.557
9414782,"YERBA BUENA ISLAND, SAN FRANCISCO BAY, CA",37.81,-122.36
9648958,"Acajutla, El Salvador",13.583,-89.85
9759412,"Aguadilla, Crashboat Beach, PR",18.457,-67.165
9757809,"Arecibo, PR",18.481,-66.702
9759197,"Bahia Salinas, PR",17.951,-67.197
9761115,"Barbuda, Antigua and Barbuda",17.591,-61.821
9751774,"Botany Bay, St. Thomas, VI",18.363,-65.035
9751639,"Charlotte Amalie, VI",18.347,-64.926
9751364,"Christiansted Harbor, St Croix, VI",17.748,-64.698
9653601,"COCHINO PEQUENO, Honduras",15.953,-86.5
9752235,"Culebra, PR",18.301,-65.302
9751494,"Dog Island, St. Thomas, VI",18.297,-64.818
9751768,"Dorothea Bay, Saint Thomas, VI",18.371,-64.963
9752695,"Esperanza, Vieques Island, PR",18.094,-65.471
9753216,"Fajardo, PR",18.335,-65.631
9751584,"Fredericksted, St. Croix, VI",17.713,-64.883
9731158,"GUANTANAMO BAY, INNER HARBOR, Cuba",19.907,-75.147
9751456,"HART BAY, ST JOHNS, VI",18.317,-64.782
9752619,"Isabel Segunda, Vieques Island, PR",18.153,-65.444
9654601,"ISLA DE GUANAJA, Honduras",16.445,-85.915
9752962,"Isla Palominos, PR",18.345,-65.57
9652734,"LA CEIBA, Honduras",15.788,-86.795
9751381,"Lameshur Bay, St John, VI",18.318,-64.724
9755679,"Las Mareas, PR",17.928,-66.158
9751309,"Leinster Point, Leinster Bay, St. John?s, VI",18.368,-64.721
9751401,"Lime Tree Bay, VI",17.695,-64.754
9751467,"Lovango Cay, St. John, VI",18.361,-64.804
9500966,"Madero, Tampico Harbor, Mexico, Mexico",22.262,-97.795
9759110,"Magueyes Island, PR",17.97,-67.046
9505950,"Manzanillo, Mexico",19.063,-104.298
9759394,"Mayaguez, PR",18.219,-67.163
9759938,"Mona Island, PR",18.09,-67.939
9753641,"Naguabo, PR",18.187,-65.711
9812530,"NAOS ISLAND, PANAMA BAY, Panama",8.918,-79.533
9712712,"NORTH CAT CAY, BAHAMAS, BWI,",25.55,-79.282
9712714,"NORTH CAT CAY, BAHAMAS, Bahamas",25.552,-79.282
9758053,"Penuelas (Punta Guayanilla), PR",17.973,-66.762
9665401,"Puerto Cabezas, Nicaragua",14.042,-83.382
9654234,"Puerto Castilla, Honduras",16.017,-86.033
9662957,"Puerto Corinto, Nicaragua",12.478,-87.168
9650593,"Puerto Cortes, Honduras",15.835,-87.87
9635000,"Puerto Quetzal (San Jose), Guatemala",13.917,-90.83
9759189,"Puerto Real, PR",18.075,-67.189
9635002,"Puerto Santo Tomas de Castilla, Guatemala",15.695,-88.62
9759421,"PUNTA GUANAJABO, MAYAGUES, PR",18.165,-67.182
9751540,"REDHOOK BAY, ST THOMAS, USVI, VI",18.327,-64.852
9755371,"San Juan, La Puntilla, San Juan Bay, PR",18.459,-66.116
9756639,"Santa Isabel, PR",17.955,-66.407
9710441,"Settlement Point, Bahamas",26.71,-78.997
9509990,"Socorro Island, Mexico",18.708,-110.948
9751373,"ST JOHN?S ISLAND, CORAL HARBOR, VI",18.348,-64.717
9751472,"ST. JOHN?S ISLAND, LITTLE CRUZ BAY, Virgin Islands, US",18.335,-64.795
9751583,"Water Bay, VI",18.349,-64.864
9754228,"Yabucoa Harbor, PR",18.055,-65.833
8467373,"Black Rock Harbor, CT",41.157,-73.213
8467150,"Bridgeport, CT",41.173,-73.182
8463701,"Clinton Harbor, CT",41.268,-72.532
8464445,"GUILFORD, GUILFORD HARBOR, CT",41.272,-72.667
8466375,"GULF BEACH, CT",41.205,-73.042
8463836,"HIGGANUM CREEK, CONNECTICUT R., CT",41.503,-72.553
8466797,"I-95 BRIDGE, HOUSATONIC RIVER, CT",41.203,-73.112
8465692,"LIGHTHOUSE POINT, NEW HAVEN HARBOR, CT",41.252,-72.905
8468799,"LONG NECK POINT, LONG ISLAND SOUND, CT",41.038,-73.48
8463827,"MAROMAS, CONNECTICUT RIVER, CT",41.542,-72.552
8469057,"Mianus, CT",41.039,-73.592
8464336,"MIDDLETOWN, CONNECTICUT RIVER, CT",41.56,-72.645
8466442,"MILFORD HARBOR, CT",41.218,-73.055
8466664,"MURPHY?S BOAT YARD, HOUSATONIC RIVER, CT",41.275,-73.088
8465705,"New Haven, CT",41.283,-72.908
8465748,"NEW HAVEN, CT",41.293,-72.917
8461490,"New London, CT",41.361,-72.09
8461925,"NIANTIC, NIANTIC RIVER, CT",41.325,-72.187
8461392,"NORWICH, THAMES RIVER, CT",41.523,-72.078
8464255,"ROCKY HILL,CONNECTICUT RIVER, CT",41.663,-72.63
8468609,"ROWAYTON, FIVEMILE RIVER, CT",41.065,-73.445
8468191,"Saugatuck River,",41.12,-73.368
8466573,"SHELTON, HOUSATONIC RIVER, CT",41.302,-73.072
8466791,"SNIFFENS POINT, HOUSATONIC RIVER, CT",41.187,-73.113
8468448,"South Norwalk, CT",41.097,-73.415
8467726,"Southport, Southport Harbor, CT",41.133,-73.283
8469198,"Stamford Harbor, CT",41.038,-73.547
8463348,"TYLERVILLE, CONNECTICUT R., CT",41.452,-72.465
8460751,"West Mystic River,",41.343,-71.975
8461467,"YALE BOATHOUSE, THAMES RIVER, CT",41.43,-72.093
8555889,"Brandywine Shoal Light, DE",38.987,-75.113
8551851,"DELAWARE CITY BRIDGE, DE",39.57,-75.59
8551762,"Delaware City, DE",39.582,-75.588
8550438,"EDGEMOOR, DE",39.75,-75.493
8554501,"Elbow of Cross Ledge Light, DE",39.167,-75.267
8555461,"FOURTEEN FOOT BANK LIGHT, DE",39.048,-75.183
8557125,"HARBOR OF REFUGE LIGHT, DE",38.8,-75.083
8558695,"INDIAN RIVER INLET, TEST GAGE 5, DE",38.61,-75.07
8558690,"INDIAN RIVER INLET, DE",38.61,-75.07
8557380,"Lewes, DE",38.783,-75.119
8559885,"LITTLE ASSAWOMAN, FENWICK ISL., DE",38.463,-75.055
8554399,"Mahon River Entrance, DE",39.185,-75.4
8558788,"MILLSBORO BRIDGE, INDIAN RIVER, DE",38.595,-75.292
8556198,"MISPILLION RIVER ENTRANCE, DE",38.945,-75.313
8555388,"MURDERKILL RIVER ENTRANCE, DE",39.058,-75.397
8551201,"NEW CASTLE, DE",39.657,-75.562
8558789,"OAK ORCHARD, INDIAN RIVER, DE",38.595,-75.173
8551702,"PEA PATCH ISLAND, DE",39.583,-75.573
8551910,"Reedy Point, DE",39.558,-75.573
8557863,"REHOBOTH BEACH, DE",38.72,-75.083
8558101,"WHITE OAK POINT, REHOBOTH BAY, DE",38.69,-75.078
8550714,"WILMINGTON, CHRISTINA R. ENT., DE",39.718,-75.52
8593909,"EAST LAKE, ANACOSTIA RIVER, DC",38.91,-76.955
8593545,"KINGMAN LAKE, ANACOSTIA RIVER, DC",38.895,-76.968
8593005,"WASHINGTON NAVY YARD,D.C., DC",38.872,-76.995
8594900,"Washington, DC",38.873,-77.022
7691360,"Dakar, Senegal, Senegal",14.677,-17.42
7641400,"Lagos, Nigeria, Nigeria",6.423,3.412
8723453,"ADAMS KEY, FL",25.397,-80.233
8724992,"ADDISON BAY, FL",25.963,-81.665
8726614,"ALAFIA RIVER NORTH, FL",27.87,-82.328
8729015,"ALLANTON, EAST BAY, FL",30.03,-85.465
8729364,"ALLAQUAY BAYOU, FL",30.488,-86.205
8721374,"ALLENHURST,HAULOVER CANAL, FL",28.733,-80.757
8729152,"ALLIGATOR BAYOU, PANAMA CITY, FL",30.17,-85.755
8728255,"ALLIGATOR HARBOR, FL",29.912,-84.365
8728261,"ALLIGATOR POINT, SW CAPE, FL",29.895,-84.388
8728288,"ALLIGATOR POINT, FL",29.903,-84.413
8723861,"ALLIGATOR REEF LIGHTHOUSE, FL",24.85,-80.618
8720086,"AMELIA CITY, SOUTH AMELIA RIVER, FL",30.587,-81.463
8720623,"ANASTASIA ISLAND, FL",29.793,-81.272
8726917,"ANCLOTE LIGHTHOUSE, ANCLOTE KEY, FL",28.165,-82.843
8726924,"ANCLOTE RIVER, FL",28.172,-82.785
8722274,"ANKONA, INDIAN RIVER, FL",27.355,-80.273
8726243,"ANNA MARIA OUTSIDE, FL",27.497,-82.713
8726282,"ANNA MARIA, CITY PIER, FL",27.533,-82.73
8724229,"ANNETTE KEY, FL",24.758,-81.39
8728715,"APALACHICOLA RIVER, NORTH, FL",29.842,-85.028
8728711,"APALACHICOLA RIVER, FL",29.763,-85.033
8728690,"Apalachicola, FL",29.724,-84.981
8726537,"APOLLO BEACH, HILLSBOROUGH BAY, FL",27.787,-82.427
8726632,"ARCHIE CREEK, FL",27.882,-82.397
8727097,"ARIPEKA, FL",28.433,-82.668
8724138,"BAHIA HONDA KEY, FL",24.655,-81.282
8726978,"BAILEYS BLUFF GULFSIDE, FL",28.205,-82.783
8726976,"BAILEYS BLUFF INSIDE, FL",28.202,-82.78
8729387,"BASIN BAYOU, CHOCTAWHATCHEE BAY, FL",30.487,-86.253
8729381,"BASIN CREEK, FL",30.497,-86.24
8723582,"BASIN HILLS,KEY LARGO, FL",25.223,-80.343
8726689,"BAY ARISTOCRAT VILLAGE, OLD TAMPA BAY, FL",27.942,-82.72
8729849,"BAYOU CHICO, FL",30.402,-87.252
8727151,"BAYPORT, FL",28.533,-82.65
8729105,"BEACON BEACH, ST ANDREW BAY, FL",30.092,-85.648
8724489,"BIG COPPITT KEY, FL",24.602,-81.655
8729435,"BIG HAMMOCK PT, CHOCTAWHATCHEE BAY, FL",30.465,-86.352
8729909,"BIG LAGOON,",30.327,-87.357
8724979,"BIG MARCO RIVER, U.S. 92, FL",25.933,-81.655
8724226,"Big Pine Key NE, FL",24.728,-81.387
8724231,"BIG PINE KEY NORTH END, FL",24.745,-81.395
8724211,"BIG PINE KEY VIADUCT, FL",24.67,-81.368
8724192,"BIG PINE KEY, COUPON BIGHT INSIDE, FL",24.652,-81.35
8724227,"BIG PINE KEY, WEST SIDE, FL",24.69,-81.383
8724246,"BIG SPANISH KEY, FL",24.788,-81.412
8724264,"BIG TORCH KEY, WEST SIDE, FL",24.705,-81.433
8723439,"BILLY?S POINT, ELLIOTT KEY, FL",25.415,-80.21
8720757,"Bings Landing, Matanzas River, FL",29.615,-81.205
8722213,"Binney Dock, FL",27.468,-80.3
8724436,"BIRD KEY, FL",24.588,-81.638
8723089,"BISCAYNE CREEK, INTRACOASTAL WATERWAY, FL",25.88,-80.163
8726353,"BISHOP HARBOR, FL",27.602,-82.553
8720434,"BLACK CREEK, FL",30.08,-81.762
8725943,"BLACKBURN POINT, FL",27.178,-82.495
8724975,"BLACKWATER RIVER ENTRANCE, FL",25.932,-81.597
8729753,"BLACKWATER RIVER,",30.637,-87.028
8720203,"BLOUNT ISLAND BRIDGE, FL",30.413,-81.545
8729941,"Blue Angels Park, FL",30.387,-87.429
8724493,"BOCA CHICA MARINA, FL",24.575,-81.708
8724499,"BOCA CHICA, SOUTHWEST END, FL",24.563,-81.713
8724485,"BOCA CHICA,LONG POINT, FL",24.603,-81.698
8726574,"BOCA CIEGA BAY, FL",27.808,-82.795
8722816,"BOCA RATON, FL",26.343,-80.077
8720084,"BOGGY CREEK, UPPER NASSAU RIVER, FL",30.588,-81.663
8724193,"BOGIE CHANNEL LANDING, BIG PINE KEY, FL",24.697,-81.348
8725541,"BOKEELIA, CHARLOTTE HARBOR, FL",26.707,-82.163
8723971,"BOOT KEY HARBOR, FL",24.703,-81.105
8722706,"BOYNTON BEACH, FL",26.548,-80.053
8726247,"BRADENTON, MANATEE RIVER, FL",27.5,-82.573
8720767,"Buffalo Bluff, St Johns River, FL",29.595,-81.682
8729154,"BURNT MILL CREEK, WEST BAY, FL",30.328,-85.763
8726774,"CALADESI ISLAND, INSIDE, FL",28.032,-82.82
8729063,"CALLAWAY BAYOU, EAST BAY, FL",30.137,-85.572
8729548,"CAMP PINCHOT, FL",30.47,-86.593
8721608,"CANAVERAL HARBOR ENTRANCE, FL",28.408,-80.602
8721804,"CANOVA, FL",28.138,-80.578
8725451,"CAPE CORAL BR.,CALOOSAHATCHEE R., FL",26.564,-81.936
8723251,"CAPE FLORIDA, KEY BISCAYNE, FL",25.652,-80.16
8724947,"CAPE ROMANO ISLAND, FL",25.853,-81.675
8728942,"CAPE SAN BLAS,",29.668,-85.36
8723534,"CARD SOUND BRIDGE, FL",25.288,-80.37
8725325,"Carlos Point, Estero Bay, FL",26.405,-81.883
8728464,"CARRABELLE RIVER, ST. GEORGE SOUND, FL",29.85,-84.665
8723583,"CARYSFORT REEF LIGHTHOUSE, FL",25.222,-80.212
8725916,"CASEY KEY, FL",27.153,-82.483
8728619,"CAT POINT, APALACHICOLA BAY, FL",29.723,-84.887
8720189,"CEDAR HEIGHTS, FL",30.437,-81.642
8727520,"Cedar Key, FL",29.135,-83.032
8724507,"CHANNEL KEY, FL",24.603,-81.725
8727246,"CHASSAHOWITZKA RIVER, FL",28.715,-82.577
8729851,"CHEMSTRAND PIER, FL",30.598,-87.247
8720023,"CHESTER, BELLS RIVER, FL",30.683,-81.533
8729329,"CHOCTAWHATCHEE RIVER, FL",30.397,-86.088
8724919,"CHOKOLOSKEE, FL",25.813,-81.363
8723457,"CHRISTMAS POINT, ELLIOTT KEY, FL",25.392,-80.23
8729567,"CINCO BAYOU, FL",30.428,-86.632
8720198,"CLAPBOARD CREEK, FL",30.407,-81.51
8726724,"Clearwater Beach, FL",27.978,-82.832
8726706,"CLEARWATER, CLEARWATER HARBOR, FL",27.955,-82.807
8726425,"COCKROACH BAY, FL",27.678,-82.503
8721649,"COCOA BEACH, ATLANTIC OCEAN, FL",28.368,-80.6
8724098,"COCOANUT KEY, FL",24.745,-81.237
8725228,"COCOHATCHEE RIVER, U.S. 41, FL",26.282,-81.802
8725319,"COCONUT POINT, ESTERO BAY, FL",26.4,-81.843
8724307,"CONTENT KEY,GULF OF MEXICO, FL",24.79,-81.483
8724964,"COON KEY PASS, GULLIVAN BAY, FL",25.897,-81.637
8723391,"COON POINT, ELLIOTT KEY, FL",25.48,-80.188
8726217,"CORTEZ, FL",27.467,-82.687
8724527,"COW KEY CHANNEL, FL",24.57,-81.75
8720004,"CRANDALL, ST. MARYS RIVER, FL",30.722,-81.622
8723746,"CRANE KEY, FL",25.005,-80.618
8724199,"CRAWL KEY, BIG SPANISH CHANNEL, FL",24.757,-81.358
8720651,"Crescent Beach, Matanzas River, FL",29.768,-81.258
8720855,"Crescent City, FL",29.43,-81.507
8729179,"CROOKED CREEK, WEST BAY, FL",30.308,-85.812
8726996,"CROSS BAYOU, NEW PORT RICHEY, FL",28.247,-82.735
8727343,"CRYSTAL RIVER, KINGS BAY, FL",28.898,-82.598
8724313,"CUDJOE BAY, FL",24.66,-81.492
8724305,"CUDJOE KEY EAST SIDE, FL",24.687,-81.483
8724328,"CUDJOE KEY NO. POINT, FL",24.7,-81.505
8724332,"CUDJOE KEY PIRATES COVE, FL",24.662,-81.515
8720097,"CUNO, LOFTON CREEK, FL",30.577,-81.572
8720011,"CUT 1N FRONT RANGE, ST MARYS RIVER ENTR, FL",30.708,-81.465
8720012,"CUT 2N FRONT RANGE, ST MARYS RIVER ENTR, FL",30.717,-81.302
8723289,"CUTLER, BISCAYNE BAY, FL",25.615,-80.305
8725685,"CUTOFF SOUTH, FL",26.855,-82.303
8727751,"DALLUS CREEK, FL",29.713,-83.502
8720219,"Dames Point, FL",30.387,-81.559
8724971,"DAVID KEY, BARFIELD BAY, FL",25.917,-81.687
8726657,"DAVIS ISLAND, HILLSBOROUGH BAY, FL",27.908,-82.452
8721020,"DAYTONA BEACH (OCEAN), FL",29.228,-81.005
8721120,"DAYTONA BEACH SHORES, FL",29.147,-80.963
8720214,"Degaussing Structure, FL",30.397,-81.395
8727809,"DEKLE BEACH, FL",29.845,-83.622
8722746,"DELRAY BEACH, FL",26.473,-80.062
8726273,"DESOTO POINT, FL",27.523,-82.65
8729511,"DESTIN, EAST PASS, FL",30.395,-86.513
8726739,"DICK CREEK, FL",27.988,-82.608
8723205,"DINNER KEY MARINA,BISCAYNE BAY, FL",25.727,-80.237
8724963,"DISMAL KEY, PUMPKIN BAY, FL",25.895,-81.558
8727336,"DIXIE BAY, FL",28.882,-82.635
8724201,"DOCTORS ARM, FL",24.69,-81.357
8720406,"DOCTORS LAKE, PEORIA POINT, FL",30.12,-81.758
8728408,"DOG ISLAND, EAST END, FL",29.81,-84.585
8725079,"DOLLAR BAY, NORTH, FL",26.083,-81.785
8722528,"DONALD ROSS BRIDGE, FL",26.882,-80.07
8726768,"DOUBLE BRANCH, FL",28.028,-82.633
8724474,"DUCK KEY POINT, FL",24.623,-81.685
8723927,"DUCK KEY, FL",24.765,-80.913
8723044,"DUMFOUNDLING BAY, FL",25.942,-80.125
8726761,"DUNEDIN CITY DOCK, FL",28.013,-82.793
8729083,"DUPONT BRIDGE, EAST BAY, FL",30.1,-85.612
8723465,"EAST ARSENICKER, CARD SOUND, FL",25.373,-80.29
8724094,"EAST BAHIA HONDA KEY, FL",24.775,-81.227
8729702,"EAST BAY, HOLLEY,",30.45,-86.918
8723752,"EAST KEY, FLORIDA BAY, FL",24.997,-80.61
8720596,"EAST TOCOI, ST. JOHNS RIVER, FL",29.858,-81.553
8727956,"ECONFINA RIVER, INSIDE, FL",30.053,-83.91
8721191,"EDGEWATER, INDIAN RIVER, FL",28.988,-80.9
8720145,"Edwards Creek, FL",30.502,-81.542
8726347,"EGMONT KEY, TAMPA BAY, FL",27.602,-82.76
8725769,"EL JOBEAN, MYAKKA RIVER, FL",26.962,-82.21
8728786,"ELEVEN MILE, ST. VINCENT SOUND,",29.707,-85.153
8723393,"ELLIOTT KEY (OUTSIDE), FL",25.477,-80.18
8723409,"ELLIOTT KEY HARBOR, ELLIOTT KEY, FL",25.453,-80.197
8725747,"ENGLEWOOD, LEMON BAY, FL",26.933,-82.353
8725351,"ESTERO ISLAND, ESTERO BAY, FL",26.438,-81.918
8725346,"ESTERO RIVER, ESTERO BAY, FL",26.43,-81.857
8724948,"EVERGLADES CITY, FL",25.858,-81.387
8724970,"FAKA UNION BAY, FL",25.903,-81.513
8724962,"FAKAHATCHEE RIVER ENTRANCE, FL",25.89,-81.477
8729017,"FARMDALE, EAST BAY, ST. ANDREW BAY, FL",30.017,-85.47
8723949,"FAT DEER KEY, FL",24.733,-81.017
8727892,"FENHOLLOWAY RIVER, FL",29.98,-83.783
8720030,"Fernandina Beach, FL",30.671,-81.466
8728258,"FIDDLERS POINT, FL",30.015,-84.368
8727086,"FILLMANS BAYOU, FL",28.413,-82.677
8726988,"FILLMANS CREEK, NEW PORT RICHEY, FL",28.23,-82.753
8725272,"FISH TRAP BAY, FL",26.337,-81.845
8729806,"FISHING BEND, SANTA ROSA SOUND, FL",30.337,-87.14
8723644,"FLAMINGO, FL",25.142,-80.923
8724571,"Fleming Key, FL",24.592,-81.795
8729824,"FLORIDATOWN, ESCAMBIA BAY,",30.582,-87.18
8720186,"FORT GEORGE ISLAND, FL",30.44,-81.438
8726277,"FORT HAMER, FL",27.525,-82.43
8720686,"FORT MATANZAS, FL",29.715,-81.238
8725520,"Fort Myers, FL",26.648,-81.871
8729882,"FORT PICKENS, PENSACOLA BAY, FL",30.33,-87.292
8722212,"FORT PIERCE, SOUTH JETTY, FL",27.47,-80.288
8729554,"FORT WALTON BEACH, SANTA ROSA SOUND, FL",30.402,-86.61
8727512,"FOWLER BLUFF, SUWANNEE RIVER, FL",29.398,-83.023
8722939,"FT. LAUDERDALE BAHIA YACHT CLUB, FL",26.113,-80.108
8722937,"FT. LAUDERDALE, ANDREWS AVENUE BRIDGE, FL",26.118,-80.145
8720221,"FULTON, ST. JOHNS RIVER, FL",30.39,-81.507
8726573,"GADSDEN POINT, TAMPA BAY, FL",27.822,-82.485
8723693,"GAGE A, POINT CHARLES, KEY LARGO, FL",25.077,-80.455
8725411,"GALT ISLAND,PINE ISLAND SD., FL",26.513,-82.107
8726641,"GANDY BRIDGE, OLD TAMPA BAY, FL",27.893,-82.538
8724697,"GARDEN KEY, DRY TORTUGAS, FL",24.627,-82.872
8729538,"GARNIER BAYOU, SHALIMAR, FL",30.435,-86.587
8723026,"GOLDEN BEACH, FL",25.967,-80.125
8722414,"GOMEZ, FL",27.093,-80.137
8724306,"GOPHER KEY, FL",24.642,-81.485
8729155,"GRAND LAGOON, WEST END, FL",30.158,-85.768
8723921,"GRASSY KEY NORTH SIDE, FLORIDA BAY, FL",24.772,-80.94
8723933,"GRASSY KEY, ATLANTIC SIDE, FL",24.755,-80.958
8720496,"GREEN COVE SPRINGS, ST. JOHNS R., FL",29.99,-81.663
8720093,"HALFMOON ISLAND, FL",30.577,-81.608
8721138,"HALIFAX RIVER, PONCE INLET, FL",29.082,-80.937
8727293,"HALLS RIVER BRIDGE, HALLS RIVER, FL",28.8,-82.603
8725791,"HARBOUR HEIGHTS, PEACE RIVER, FL",26.988,-81.993
8729613,"HARRIS, SANTA ROSA SOUND, FL",30.408,-86.732
8723073,"HAULOVER INSIDE, FL",25.903,-80.125
8723080,"HAULOVER PIER, N. MIAMI BEACH, FL",25.903,-80.12
8726045,"HAYDEN ROBERTS BAY, FL",27.292,-82.542
8729889,"HEAD OF BAYOU GRANDE, FL",30.37,-87.318
8725024,"HENDERSON CREEK, FL",26.027,-81.73
8725377,"HENDRY CREEK, ESTERO BAY, FL",26.47,-81.877
8729791,"HERNANDEZ POINT NORTH,",30.455,-87.1
8722862,"HILLSBORO INLET OCEAN, FL",26.257,-80.08
8722861,"HILLSBORO INLET, INSIDE, FL",26.258,-80.082
8722859,"HILLSBORO, FL",26.26,-80.085
8726693,"HILLSBOROUGH RIVER ENTRANCE, FL",27.947,-82.462
8722429,"HOBE SOUND BRIDGE, HOBE SOUND, FL",27.065,-80.123
8722445,"HOBE SOUND, STATE PARK, FL",27.037,-80.107
8722979,"HOLLYWOOD BEACH, FL",26.04,-80.115
8726834,"HONEYMOON ISLAND, NORTH POINT, FL",28.083,-82.828
8726808,"HONEYMOON ISLAND, SOUTH, FL",28.058,-82.81
8726809,"HONNEYMOON ISLAND, INSIDE, FL",28.062,-82.813
8724139,"HORESHOE KEYS, FL",24.767,-81.283
8727648,"HORSESHOE POINT, FL",29.437,-83.293
8726904,"HOWARD PARK, FL",28.153,-82.802
8724243,"HOWE KEY (OFF SOUTH END), FL",24.725,-81.407
8728757,"HUCKLEBERRY LANDING, JACKSON RIVER,",29.77,-85.085
8727061,"HUDSON, HUDSON CREEK, FL",28.362,-82.71
8729598,"HULBERT FIELD, FL",30.407,-86.7
